checked_link,facebook_ids,facebook_links,id,social_medias,twitter_ids,twitter_links
https://healthfeedback.org/claimreview/to-date-no-therapy-has-been-proven-effective-for-preventing-or-treating-covid-19-contrary-to-claim-by-dolores-cahill/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fto-date-no-therapy-has-been-proven-effective-for-preventing-or-treating-covid-19-contrary-to-claim-by-dolores-cahill%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",183,0,,https://twitter.com/intent/tweet?text=To%20date%2C%20no%20therapy%20has%20been%20proven%20effective%20for%20preventing%20or%20treating%20COVID-19%2C%20contrary%20to%20claim%20by%20Dolores%20Cahill&url=https://healthfeedback.org/claimreview/to-date-no-therapy-has-been-proven-effective-for-preventing-or-treating-covid-19-contrary-to-claim-by-dolores-cahill/&via=HealthFeedback
https://www.politifact.com/factchecks/2020/may/27/facebook-posts/michigan-gov-whitmer-did-not-spend-may-20-her-vaca/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/may/27/facebook-posts/michigan-gov-whitmer-did-not-spend-may-20-her-vaca/&display=popup&ref=plugin&src=share_button",184,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://misbar.com/factcheck/2020/05/19/%D8%AA%D8%B5%D8%B1%D9%8A%D8%AD-%D8%B2%D8%A7%D8%A6%D9%81-%D9%85%D9%86%D8%B3%D9%88%D8%A8-%D9%84%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9,,,185,0,,
https://checkyourfact.com/2020/05/22/fact-check-donald-trump-tweet-some-oldies-die/,"10220209936332395,10220209936332395,100050916967815","https://www.facebook.com/checkyourfact/,https://www.facebook.com/danielle.johnson11/posts/10220209936332395,https://www.facebook.com/danielle.johnson11/posts/10220209936332395,https://www.facebook.com/permalink.php?story_fbid=113268123713753&id=100050916967815",186,3,"1251169987110330372,1251168994066944003,1251169217531056130","https://twitter.com/realDonaldTrump/status/1251169987110330372,https://twitter.com/realDonaldTrump/status/1251168994066944003,https://twitter.com/realDonaldTrump/status/1251169217531056130"
https://maldita.es/malditobulo/20200612/foto-edificio-fundacion-bill-melinda-gates-centro-reduccion-global-poblacion-humana/,,"https://www.facebook.com/sharer.php?u=https://maldita.es/malditobulo/20200612/foto-edificio-fundacion-bill-melinda-gates-centro-reduccion-global-poblacion-humana/?utm_source=twitter&utm_medium=compartido&utm_campaign=No%2C%20en%20el%20edificio%20de%20la%20Fundaci%C3%B3n%20Bill%20y%20Melinda%20Gates%20que%20muestra%20esta%20foto%20no%20est%C3%A1%20la%20inscripci%C3%B3n%20%22centro%20para%20la%20reducci%C3%B3n%20global%20de%20la%20poblaci%C3%B3n%20humana%22&t=No, en el edificio de la Fundación Bill y Melinda Gates que muestra esta foto no está la inscripción ""centro para la reducción global de la población humana"",https://www.facebook.com/mhemeroteca/",187,0,,"https://twitter.com/intent/tweet?text=No, en el edificio de la Fundación Bill y Melinda Gates que muestra esta foto no está la inscripción ""centro para la reducción global de la población humana"" https%3A%2F%2Fmaldita.es%2Fmalditobulo%2F20200612%2Ffoto-edificio-fundacion-bill-melinda-gates-centro-reduccion-global-poblacion-humana%2F%3Futm_source%3Dtwitter%26utm_medium%3Dcompartido%26utm_campaign%3DNo%252C%2520en%2520el%2520edificio%2520de%2520la%2520Fundaci%25C3%25B3n%2520Bill%2520y%2520Melinda%2520Gates%2520que%2520muestra%2520esta%2520foto%2520no%2520est%25C3%25A1%2520la%2520inscripci%25C3%25B3n%2520%2522centro%2520para%2520la%2520reducci%25C3%25B3n%2520global%2520de%2520la%2520poblaci%25C3%25B3n%2520humana%2522"
https://www.factcheck.org/2020/07/old-photo-shows-obama-fauci-at-u-s-facility-not-wuhan-lab/,,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fold-photo-shows-obama-fauci-at-u-s-facility-not-wuhan-lab%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Old%20Photo%20Shows%20Obama%2C%20Fauci%20at%20U.S.%20Facility%20--%20Not%20%27Wuhan%20Lab%27,https://www.facebook.com/tednugent/photos/a.10151655803922297/10157684948177297/?type=3&theater",188,0,,https://twitter.com/intent/tweet?text=Old%20Photo%20Shows%20Obama%2C%20Fauci%20at%20U.S.%20Facility%20--%20Not%20%27Wuhan%20Lab%27&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fold-photo-shows-obama-fauci-at-u-s-facility-not-wuhan-lab%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://www.factcheck.org/2020/07/prank-posts-falsely-suggest-second-stimulus-payment-is-approved/,"3668390409857204,3572249819453911","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fprank-posts-falsely-suggest-second-stimulus-payment-is-approved%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Prank%20Posts%20Falsely%20Suggest%20Second%20Stimulus%20Payment%20Is%20Approved,https://www.facebook.com/photo.php?fbid=3668390409857204&set=a.218338434862436&type=3&theater,https://www.facebook.com/photo.php?fbid=3572249819453911&set=a.147459275266333&type=3&theater",189,2,,https://twitter.com/intent/tweet?text=Prank%20Posts%20Falsely%20Suggest%20Second%20Stimulus%20Payment%20Is%20Approved&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fprank-posts-falsely-suggest-second-stimulus-payment-is-approved%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://maldita.es/malditobulo/20201020/poema-epidemia-peste-1800/,,"https://www.facebook.com/sharer.php?u=https://maldita.es/malditobulo/20201020/poema-epidemia-peste-1800/?utm_source=twitter&utm_medium=compartido&utm_campaign=No%2C%20este%20poema%20no%20fue%20escrito%20durante%20la%20epidemia%20de%20peste%20de%201800%3A%20es%20de%20K.%20O%27Meara%2C%20actual%20y%20est%C3%A1%20inspirado%20en%20la%20COVID-19&t=No, este poema no fue escrito durante la epidemia de peste de 1800: es de K. O'Meara, actual y está inspirado en la COVID-19,https://www.facebook.com/mhemeroteca/",190,0,,"https://twitter.com/intent/tweet?text=No, este poema no fue escrito durante la epidemia de peste de 1800: es de K. O'Meara, actual y está inspirado en la COVID-19 https%3A%2F%2Fmaldita.es%2Fmalditobulo%2F20201020%2Fpoema-epidemia-peste-1800%2F%3Futm_source%3Dtwitter%26utm_medium%3Dcompartido%26utm_campaign%3DNo%252C%2520este%2520poema%2520no%2520fue%2520escrito%2520durante%2520la%2520epidemia%2520de%2520peste%2520de%25201800%253A%2520es%2520de%2520K.%2520O%2527Meara%252C%2520actual%2520y%2520est%25C3%25A1%2520inspirado%2520en%2520la%2520COVID-19"
https://www.politifact.com/factchecks/2020/may/29/facebook-posts/michigan-governor-didnt-have-family-event-reopened/,"3269456533072859,3269456533072859","https://www.facebook.com/politifact/,https://www.facebook.com/judy.szymanski.1/posts/3269456533072859,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/judy.szymanski.1/posts/3269456533072859,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/may/29/facebook-posts/michigan-governor-didnt-have-family-event-reopened/&display=popup&ref=plugin&src=share_button",191,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.factcheck.org/2020/07/bogus-quote-on-projected-deaths-of-children-attributed-to-devos/,,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fbogus-quote-on-projected-deaths-of-children-attributed-to-devos%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Bogus%20Quote%20on%20Projected%20Deaths%20of%20Children%20Attributed%20to%20DeVos,https://www.facebook.com/LiberalByDefinition/photos/a.1092729784162541/2626985820736922/?type=3&theater",192,0,,https://twitter.com/intent/tweet?text=Bogus%20Quote%20on%20Projected%20Deaths%20of%20Children%20Attributed%20to%20DeVos&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fbogus-quote-on-projected-deaths-of-children-attributed-to-devos%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://www.politifact.com/factchecks/2020/jun/12/facebook-posts/masks-covid-19-are-effective-six-part-facebook-tak/,"10157367997896769,10157367997896769","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=10157367997896769&set=a.10152322762891769&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=10157367997896769&set=a.10152322762891769&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/12/facebook-posts/masks-covid-19-are-effective-six-part-facebook-tak/&display=popup&ref=plugin&src=share_button",193,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://checkyourfact.com/2020/05/21/fact-check-tasuku-honjo-coronavirus-engineered-chinese-lab/,"3009764385748600,3009764385748600,3009764385748600,3009764385748600,3009764385748600","https://www.facebook.com/checkyourfact/,https://www.facebook.com/photo.php?fbid=3009764385748600&set=a.1753089278082790&type=3&theater,https://www.facebook.com/photo.php?fbid=3009764385748600&set=a.1753089278082790&type=3&theater,https://www.facebook.com/photo.php?fbid=3009764385748600&set=a.1753089278082790&type=3&theater,https://www.facebook.com/photo.php?fbid=3009764385748600&set=a.1753089278082790&type=3&theater,https://www.facebook.com/photo.php?fbid=3009764385748600&set=a.1753089278082790&type=3&theater",194,2,,
https://www.factcheck.org/2020/06/meme-misrepresents-faucis-position-on-vaccine-trials/,"2977561859000710,10207422357073105","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F06%2Fmeme-misrepresents-faucis-position-on-vaccine-trials%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Meme%20Misrepresents%20Fauci%27s%20Position%20on%20Vaccine%20Trials,https://www.facebook.com/AmericanConservativeVoice/photos/a.175977876146992/879563632455076/?type=3&theater,https://www.facebook.com/JudyDQ/posts/2977561859000710,https://web.archive.org/web/20200501213134/https://www.facebook.com/cocoabeachflorida7/posts/10207422357073105,https://www.facebook.com/AmericanConservativeVoice/photos/a.175977876146992/879563632455076/?type=3&theater",195,2,,https://twitter.com/intent/tweet?text=Meme%20Misrepresents%20Fauci%27s%20Position%20on%20Vaccine%20Trials&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F06%2Fmeme-misrepresents-faucis-position-on-vaccine-trials%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://voxukraine.org/uk/fejk-freska-v-aeroportu-denvera-pidtverdzhuye-shho-pandemiya-bula-zaplanovanoyu/,"264287541516534,2972911652728836,2972911652728836","https://www.facebook.com/VoxUkraine.Ukranian/,https://www.facebook.com/groups/259943718198516/permalink/632714224254795/,https://www.facebook.com/photo.php?fbid=264287541516534&set=a.100351821243441&type=3,https://www.facebook.com/pg/thefilipinoteachers/photos/?tab=album&album_id=119824229629595&ref=page_internal,https://www.facebook.com/photo.php?fbid=2972911652728836&set=a.631062986913726&type=3&theater,https://www.facebook.com/photo.php?fbid=2972911652728836&set=a.631062986913726&type=3&theater,https://www.facebook.com/VoxUkraine.Ukranian/,https://facebook.com/VoxUkraine.Ukranian/",196,2,,
https://www.politifact.com/factchecks/2020/jun/15/facebook-posts/claim-n95-masks-cant-stop-covid-19-particles-due-s/,1689498447866332,"https://www.facebook.com/politifact/,https://www.facebook.com/whydontyoutrythis/posts/1689498447866332,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/15/facebook-posts/claim-n95-masks-cant-stop-covid-19-particles-due-s/&display=popup&ref=plugin&src=share_button",197,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.factcheck.org/2020/06/colorado-vaccine-bill-includes-nonmedical-exemptions-for-children/,"3027013784191742,150418163249185,3027013784191742","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F06%2Fcolorado-vaccine-bill-includes-nonmedical-exemptions-for-children%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Colorado%20Vaccine%20Bill%20Includes%20Nonmedical%20Exemptions%20for%20Children,https://www.facebook.com/photo.php?fbid=3027013784191742&set=a.1381101595449644&type=3&theater,https://www.facebook.com/photo.php?fbid=150418163249185&set=a.102252491399086&type=3&theater,https://www.facebook.com/photo.php?fbid=3027013784191742&set=a.1381101595449644&type=3&theater",198,2,,https://twitter.com/intent/tweet?text=Colorado%20Vaccine%20Bill%20Includes%20Nonmedical%20Exemptions%20for%20Children&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F06%2Fcolorado-vaccine-bill-includes-nonmedical-exemptions-for-children%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://www.politifact.com/factchecks/2020/jun/05/viral-image/no-photo-doesnt-prove-coronavirus-hoax/,"3478336208860299,3478336208860299","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=3478336208860299&set=a.415950631765554&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=3478336208860299&set=a.415950631765554&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/05/viral-image/no-photo-doesnt-prove-coronavirus-hoax/&display=popup&ref=plugin&src=share_button",199,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://factcheck.afp.com/posts-falsely-claim-coronavirus-testing-excuse-implant-gates-funded-microchips,,https://www.facebook.com/AFPFactCheck/,200,0,,
https://checkyourfact.com/2020/05/20/fact-check-anthony-fauci-clinton-foundation-board-20-years/,"2955794551183018,2955794551183018,2955794551183018","https://www.facebook.com/checkyourfact/,https://www.facebook.com/mollyhedie/posts/2955794551183018,https://www.facebook.com/mollyhedie/posts/2955794551183018,https://www.facebook.com/mollyhedie/posts/2955794551183018",201,2,,
https://www.factcheck.org/2020/06/facebook-post-repeats-flawed-claim-on-wuhan-lab-funding/,735241013916930,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F06%2Ffacebook-post-repeats-flawed-claim-on-wuhan-lab-funding%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Facebook%20Post%20Repeats%20Flawed%20Claim%20on%20Wuhan%20Lab%20Funding,https://www.facebook.com/photo.php?fbid=735241013916930&set=a.111201679654203&type=3&theater",202,2,,https://twitter.com/intent/tweet?text=Facebook%20Post%20Repeats%20Flawed%20Claim%20on%20Wuhan%20Lab%20Funding&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F06%2Ffacebook-post-repeats-flawed-claim-on-wuhan-lab-funding%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://checkyourfact.com/2020/05/21/fact-check-myrtle-beach-south-carolina-220000-coronavirus-cases/,"10213490122766025,10213490122766025","https://www.facebook.com/checkyourfact/,https://www.facebook.com/mariah.brandon.7/posts/10213490122766025,https://www.facebook.com/mariah.brandon.7/posts/10213490122766025",203,2,,
https://healthfeedback.org/claimreview/people-who-do-not-show-covid-19-symptoms-can-and-do-transmit-it-to-others-physical-distancing-and-face-masks-effectively-reduce-the-risk-of-transmission/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fpeople-who-do-not-show-covid-19-symptoms-can-and-do-transmit-it-to-others-physical-distancing-and-face-masks-effectively-reduce-the-risk-of-transmission%2F,https://www.facebook.com/WHO/videos/840748076450603/,https://www.facebook.com/WHO/videos/840748076450603/,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",204,1,1270093309126438912,"https://twitter.com/intent/tweet?text=People%20who%20do%20not%20show%20COVID-19%20symptoms%20can%20and%20do%20transmit%20it%20to%20others%3B%20physical%20distancing%20and%20face%20masks%20effectively%20reduce%20the%20risk%20of%20transmission&url=https://healthfeedback.org/claimreview/people-who-do-not-show-covid-19-symptoms-can-and-do-transmit-it-to-others-physical-distancing-and-face-masks-effectively-reduce-the-risk-of-transmission/&via=HealthFeedback,https://twitter.com/DiseaseEcology/status/1270093309126438912?ref_src=twsrc%5Etfw"
https://healthfeedback.org/claimreview/article-inaccurately-claims-that-coronavirus-vaccine-by-oxford-researchers-caused-animal-test-subjects-to-develop-covid-19/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Farticle-inaccurately-claims-that-coronavirus-vaccine-by-oxford-researchers-caused-animal-test-subjects-to-develop-covid-19%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",205,0,,https://twitter.com/intent/tweet?text=Article%20inaccurately%20claims%20that%20coronavirus%20vaccine%20by%20Oxford%20researchers%20caused%20animal%20test%20subjects%20to%20develop%20COVID-19&url=https://healthfeedback.org/claimreview/article-inaccurately-claims-that-coronavirus-vaccine-by-oxford-researchers-caused-animal-test-subjects-to-develop-covid-19/&via=HealthFeedback
https://checkyourfact.com/2020/05/20/fact-check-flu-vaccines-people-test-positive-coronavirus/,"1603509083137415,1603509083137415,1603509083137415,10224360663350949","https://www.facebook.com/checkyourfact/,https://www.facebook.com/karen.luke.1654/posts/1603509083137415,https://www.facebook.com/karen.luke.1654/posts/1603509083137415,https://www.facebook.com/karen.luke.1654/posts/1603509083137415,https://www.facebook.com/photo.php?fbid=10224360663350949&set=a.10211248976726978&type=3&theater,https://www.facebook.com/watch/?v=219711452798831",206,2,,
https://checkyourfact.com/2020/05/20/fact-check-los-angeles-county-barbara-ferrer-looking-sickly/,,"https://www.facebook.com/checkyourfact/,https://www.facebook.com/DrRashidAButtar/photos/a.2186315201399514/3253246041373086/?type=3&__tn__=-R,https://www.facebook.com/DrRashidAButtar/photos/a.2186315201399514/3253246041373086/?type=3&__tn__=-R,https://www.facebook.com/watch/live/?v=2988585594558524&ref=watch_permalink,https://www.facebook.com/watch/live/?v=2988585594558524&ref=watch_permalink",207,1,"1261516669341532161,1261672194482081792","https://twitter.com/DineshDSouza/status/1261516669341532161,https://twitter.com/DineshDSouza/status/1261672194482081792"
https://www.politifact.com/factchecks/2020/may/22/facebook-posts/no-california-gov-gavin-newsom-hasnt-been-vacation/,"595805844382034,page_internal,595805844382034","https://www.facebook.com/politifact/,https://www.facebook.com/FrontlineUSA/posts/595805844382034,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/pg/GavinNewsom/posts/,https://www.facebook.com/pg/CAgovernor/posts/?ref=page_internal,https://www.facebook.com/FrontlineUSA/posts/595805844382034,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/may/22/facebook-posts/no-california-gov-gavin-newsom-hasnt-been-vacation/&display=popup&ref=plugin&src=share_button",208,3,1226922738935353344,"https://twitter.com/Politifact/,https://twitter.com/TheView/status/1226922738935353344?s=20,https://twitter.com/Politifact/"
